project,class,method,params,start_line,cc,status,line_cov,instr_cov,branch_cov,line_cov_num,line_cov_den,instr_cov_num,instr_cov_den,branch_cov_num,branch_cov_den,tests,calls,log_path,report_path,tests_path,artifact_report_path,exec_path
Lang,org.apache.commons.lang3.builder.HashCodeBuilder,reflectionAppend,"final Object object, final Class<?> clazz, final HashCodeBuilder builder, final boolean useTransients,
            final String[] excludeFields",179,9,method-lines-missing,,,,,,,,,,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_builder_HashCodeBuilder__reflectionAppend__179.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_HashCodeBuilder__reflectionAppend__179/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_HashCodeBuilder__reflectionAppend__179/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_HashCodeBuilder__reflectionAppend__179/jacoco.exec
Lang,org.apache.commons.lang3.builder.EqualsBuilder,reflectionAppend,"final Object lhs, final Object rhs",923,19,ok,96.9,94.6,85.7,31,32,106,112,24,28,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_builder_EqualsBuilder__reflectionAppend__923.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_EqualsBuilder__reflectionAppend__923/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_EqualsBuilder__reflectionAppend__923/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_EqualsBuilder__reflectionAppend__923/jacoco.exec
Lang,org.apache.commons.lang3.ArrayUtils,toMap,final Object[] array,8898,12,error(rc=1),,,,,,,,,,,,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_ArrayUtils__toMap__8898.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__toMap__8898/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__toMap__8898/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__toMap__8898/jacoco.exec
Lang,org.apache.commons.lang3.AnnotationUtils,arrayMemberHash,"final Class<?> componentType, final Object o",157,9,error(rc=1),,,,,,,,,,,,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_AnnotationUtils__arrayMemberHash__157.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_AnnotationUtils__arrayMemberHash__157/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_AnnotationUtils__arrayMemberHash__157/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_AnnotationUtils__arrayMemberHash__157/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,splitWorker,"final String str, final char separatorChar, final boolean preserveAllTokens",7562,10,error(rc=1),,,,,,,,,,,,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__splitWorker__7562.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__splitWorker__7562/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__splitWorker__7562/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__splitWorker__7562/jacoco.exec
Lang,org.apache.commons.lang3.reflect.TypeUtils,determineTypeArguments,"final Class<?> cls, final ParameterizedType superParameterizedType",423,9,ok,40.0,44.4,33.3,6,15,24,54,2,6,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_reflect_TypeUtils__determineTypeArguments__423.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__determineTypeArguments__423/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__determineTypeArguments__423/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__determineTypeArguments__423/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,substringsBetween,"final String str, final String open, final String close",8541,9,error(rc=1),,,,,,,,,,,,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__substringsBetween__8541.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__substringsBetween__8541/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__substringsBetween__8541/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__substringsBetween__8541/jacoco.exec
Lang,org.apache.commons.lang3.reflect.MethodUtils,toVarArgs,"final Object[] args, final Class<?>[] methodParameterTypes",1037,10,"coverage-error:unclosed token: line 1, column 1114091",,,,,,,,,,,,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_reflect_MethodUtils__toVarArgs__1037.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_MethodUtils__toVarArgs__1037/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_MethodUtils__toVarArgs__1037/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_MethodUtils__toVarArgs__1037/jacoco.exec
Lang,org.apache.commons.lang3.ArrayUtils,shift,"final int[] array, int startIndexInclusive, int endIndexExclusive, int offset",7357,10,ok,100.0,100.0,95.0,243,243,909,909,171,180,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_ArrayUtils__shift__7357.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__shift__7357/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__shift__7357/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__shift__7357/jacoco.exec
Lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,translate,"final CharSequence input, final int index, final Writer out",107,18,ok,9.1,14.9,14.7,3,33,22,148,5,34,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_text_translate_NumericEntityUnescaper__translate__107.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_translate_NumericEntityUnescaper__translate__107/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_translate_NumericEntityUnescaper__translate__107/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_translate_NumericEntityUnescaper__translate__107/jacoco.exec
Lang,org.apache.commons.lang3.BooleanUtils,toBooleanObject,"final String str, final String trueString, final String falseString, final String nullString",852,8,ok,98.7,94.2,82.2,75,76,325,345,120,146,51,50,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_BooleanUtils__toBooleanObject__852.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_BooleanUtils__toBooleanObject__852/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_BooleanUtils__toBooleanObject__852/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_BooleanUtils__toBooleanObject__852/jacoco.exec
Lang,org.apache.commons.lang3.ArrayUtils,shift,"final short[] array, int startIndexInclusive, int endIndexExclusive, int offset",7567,10,ok,100.0,100.0,95.0,243,243,909,909,171,180,260,7,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_ArrayUtils__shift__7567.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__shift__7567/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__shift__7567/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__shift__7567/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,stripEnd,"final String str, final String stripChars",7953,8,ok,100.0,100.0,100.0,11,11,43,43,14,14,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__stripEnd__7953.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__stripEnd__7953/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__stripEnd__7953/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__stripEnd__7953/jacoco.exec
Lang,org.apache.commons.lang3.builder.CompareToBuilder,append,"final long[] lhs, final long[] rhs",719,9,ok,100.0,100.0,100.0,201,201,739,739,176,176,130,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_builder_CompareToBuilder__append__719.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_CompareToBuilder__append__719/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_CompareToBuilder__append__719/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_CompareToBuilder__append__719/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,matches,"final CharSequence first, final CharSequence second",5251,14,method-lines-missing,,,,,,,,,,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__matches__5251.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__matches__5251/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__matches__5251/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__matches__5251/jacoco.exec
Lang,org.apache.commons.lang3.builder.EqualsBuilder,append,"final char[] lhs, final char[] rhs",493,8,ok,99.4,99.2,98.2,155,156,608,613,165,168,121,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_builder_EqualsBuilder__append__493.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_EqualsBuilder__append__493/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_EqualsBuilder__append__493/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_EqualsBuilder__append__493/jacoco.exec
Lang,org.apache.commons.lang3.ClassUtils,getCanonicalName,final String name,476,13,ok,100.0,88.6,75.0,10,10,31,35,6,8,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_ClassUtils__getCanonicalName__476.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ClassUtils__getCanonicalName__476/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ClassUtils__getCanonicalName__476/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ClassUtils__getCanonicalName__476/jacoco.exec
Lang,org.apache.commons.lang3.reflect.MethodUtils,getAnnotation,"final Method method, final Class<A> annotationCls, final boolean searchSupers,
            final boolean ignoreAccess",266,12,error(rc=1),,,,,,,,,,,,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_reflect_MethodUtils__getAnnotation__266.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_MethodUtils__getAnnotation__266/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_MethodUtils__getAnnotation__266/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_MethodUtils__getAnnotation__266/jacoco.exec
Lang,org.apache.commons.lang3.builder.ToStringStyle,appendDetail,"final StringBuffer buffer, final String fieldName, final Map<?, ?> map",226,9,ok,100.0,100.0,100.0,89,89,368,368,38,38,190,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_builder_ToStringStyle__appendDetail__226.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_ToStringStyle__appendDetail__226/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_ToStringStyle__appendDetail__226/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_ToStringStyle__appendDetail__226/jacoco.exec
Lang,org.apache.commons.lang3.math.Fraction,getReducedFraction,"int numerator, int denominator",312,8,ok,100.0,100.0,100.0,16,16,63,63,14,14,113,15,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_math_Fraction__getReducedFraction__312.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_Fraction__getReducedFraction__312/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_Fraction__getReducedFraction__312/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_Fraction__getReducedFraction__312/jacoco.exec
Lang,org.apache.commons.lang3.function.Failable,tryWithResources,"final FailableRunnable<? extends Throwable> action,
        final FailableConsumer<Throwable, ? extends Throwable> errorHandler,
        final FailableRunnable<? extends Throwable>... resources",631,11,ok,83.3,88.1,80.0,20,24,59,67,8,10,66,7,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_function_Failable__tryWithResources__631.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_function_Failable__tryWithResources__631/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_function_Failable__tryWithResources__631/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_function_Failable__tryWithResources__631/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,getFuzzyDistance,"final CharSequence term, final CharSequence query, final Locale locale",2087,9,ok,100.0,100.0,100.0,21,21,74,74,16,16,712,3,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__getFuzzyDistance__2087.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__getFuzzyDistance__2087/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__getFuzzyDistance__2087/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__getFuzzyDistance__2087/jacoco.exec
Lang,org.apache.commons.lang3.AnnotationUtils,arrayMemberEquals,"final Class<?> componentType, final Object o1, final Object o2",119,10,error(rc=1),,,,,,,,,,,,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_AnnotationUtils__arrayMemberEquals__119.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_AnnotationUtils__arrayMemberEquals__119/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_AnnotationUtils__arrayMemberEquals__119/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_AnnotationUtils__arrayMemberEquals__119/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,containsAny,"final CharSequence cs, final char... searchChars",1047,10,ok,100.0,79.5,65.0,17,17,66,83,13,20,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__containsAny__1047.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__containsAny__1047/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__containsAny__1047/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__containsAny__1047/jacoco.exec
Lang,org.apache.commons.lang3.time.FastDatePrinter,appendFullDigits,"final Appendable buffer, int value, int minFieldWidth",927,15,method-lines-missing,,,,,,,,,,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_time_FastDatePrinter__appendFullDigits__927.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_time_FastDatePrinter__appendFullDigits__927/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_time_FastDatePrinter__appendFullDigits__927/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_time_FastDatePrinter__appendFullDigits__927/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,indexOfAny,"final CharSequence cs, final int csStart, final char... searchChars",2786,10,ok,100.0,91.9,91.7,29,29,124,135,33,36,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__indexOfAny__2786.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__indexOfAny__2786/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__indexOfAny__2786/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__indexOfAny__2786/jacoco.exec
Lang,org.apache.commons.lang3.time.DateUtils,getFragment,"final Calendar calendar, final int fragment, final TimeUnit unit",411,12,method-lines-missing,,,,,,,,,,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_time_DateUtils__getFragment__411.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_time_DateUtils__getFragment__411/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_time_DateUtils__getFragment__411/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_time_DateUtils__getFragment__411/jacoco.exec
Lang,org.apache.commons.lang3.text.WordUtils,wrap,"final String str, int wrapLength, String newLineStr, final boolean wrapLongWords, String wrapOn",630,14,ok,100.0,100.0,100.0,47,47,192,192,26,26,14,13,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_text_WordUtils__wrap__630.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_WordUtils__wrap__630/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_WordUtils__wrap__630/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_WordUtils__wrap__630/jacoco.exec
Lang,org.apache.commons.lang3.reflect.MemberUtils,isMatchingExecutable,"final Executable method, final Class<?>[] parameterTypes",250,10,method-lines-missing,,,,,,,,,,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_reflect_MemberUtils__isMatchingExecutable__250.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_MemberUtils__isMatchingExecutable__250/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_MemberUtils__isMatchingExecutable__250/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_MemberUtils__isMatchingExecutable__250/jacoco.exec
Lang,org.apache.commons.lang3.builder.CompareToBuilder,append,"final boolean[] lhs, final boolean[] rhs",373,9,ok,100.0,100.0,100.0,201,201,739,739,176,176,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_builder_CompareToBuilder__append__373.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_CompareToBuilder__append__373/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_CompareToBuilder__append__373/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_CompareToBuilder__append__373/jacoco.exec
Lang,org.apache.commons.lang3.exception.ExceptionUtils,indexOf,"final Throwable throwable, final Class<? extends Throwable> type, int fromIndex, final boolean subclass",575,10,method-lines-missing,,,,,,,,,,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_exception_ExceptionUtils__indexOf__575.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_exception_ExceptionUtils__indexOf__575/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_exception_ExceptionUtils__indexOf__575/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_exception_ExceptionUtils__indexOf__575/jacoco.exec
